title,story_points,state,type,priority,board_id,sprint_id,issue_id
label developers want npm package install instantly reusable components one install,1.0,closed,Story,Normal,1,1,115030
developer want add different component states based media queries team knows components behave mobile tablet devices,2.0,closed,Story,Normal,1,1,115028
developer want add different variations storybook component show possible options team,3.0,closed,Story,Normal,1,1,115026
developer want add simple component storybook know use implement,2.0,closed,Story,Normal,1,1,115025
developer want view code component storybook easy copy use,3.0,closed,Story,Normal,1,1,115024
label want setup storybook components website clear everyone project reusable components exists look,2.0,closed,Story,Normal,1,1,115023
label want add tags content content easier find,2.0,closed,Story,Normal,1,1,115000
user want see related imagery content get visually inspired,2.0,closed,Story,Normal,1,1,114982
user want see related stories article read content offered label,3.0,closed,Story,Normal,1,1,114981
label want add video content blog post show moving imagery readers,2.0,closed,Story,Normal,1,1,114980
user want know wrote article inspired person,2.0,closed,Story,Normal,1,1,114979
user want read detailed content get inspired,5.0,closed,Story,Normal,1,1,114930
label want special block themes determine highlight specific subject,5.0,closed,Story,Normal,1,1,114929
label want show old articles archive users see historical content well,3.0,closed,Story,Normal,1,1,114925
label want articles shown header appear prominent,5.0,closed,Story,Normal,1,1,114922
label want upload image content page lure users,3.0,closed,Story,Normal,1,1,114921
label want decide content shown header overview decide user sees,5.0,closed,Story,Normal,1,1,114920
user want see type content know upfront see,2.0,closed,Story,Normal,1,1,114919
user want land overview page see different relative content,3.0,closed,Story,Normal,1,1,114917
user want share label content posts linkedin share ive read network,5.0,closed,Story,Normal,1,1,114907
marketer need disable ip tracking gather user data site,2.0,closed,Verbetering,Normal,1,1,114547
user want explanation cases block services page understand,1.0,closed,Taak,Normal,1,1,114526
content manager miss introduction block first animation cycle,2.0,closed,Verbetering,Normal,1,1,114522
developer want create one general continue button header hero duplicate code te pages,1.0,closed,Verbetering,Normal,1,1,114507
content manager want able change hero linklabel employer page,1.0,closed,Taak,Normal,1,1,114429
candidate want know contact company get know,1.0,closed,Story,Normal,1,1,112225
recruiter want get much data visitor possible optimize website,3.0,closed,Story,Normal,1,1,112215
candidate want know process working label goes,5.0,closed,Story,Normal,1,1,112738
candidate want know clients label know projects work,2.0,closed,Story,Normal,1,1,112737
candidate want see overview years timeline,5.0,closed,Story,Normal,1,1,112759
user want different image renditions mobile web internet bundle used loading page many images,2.0,closed,Story,Normal,1,1,113810
content manager want helpful help texts correspond block edit know,1.0,closed,Story,Normal,1,1,113667
developer want move headmeta inside page module clear part every page,1.0,closed,Story,Normal,1,1,113665
developer want restructure readme make project clear new developers follow standards,1.0,closed,Story,Normal,1,1,113663
developer want rename workat career ambiguity different disciplines,2.0,closed,Story,Normal,1,1,113662
developer want rename endpoints clear,1.0,closed,Story,Normal,1,1,113660
developer want commonly used blocks defined one place reuse blocks,3.0,closed,Story,Normal,1,1,113659
developer want move loadingstate page every top level connected component loadingstate,1.0,closed,Story,Normal,1,1,113657
developer want rename jobs vacancies naming components consistent,1.0,closed,Story,Normal,1,1,113605
developer want one component center content throughout whole website one source component reuse instead container component per component module,2.0,closed,Story,Normal,1,1,113604
developer want descriptive proptypes instead one data object code reliable declarative easier maintain,1.0,closed,Story,Normal,1,1,113603
developer want one component displaying single image one source component reuse,1.0,closed,Story,Normal,1,1,113600
developer want one component rendering text one source component reuse,2.0,closed,Story,Normal,1,1,113599
user want able contact label wherever page contact soon feel interested enough get touch,1.0,closed,Story,Normal,1,1,113571
user want fixed left development cycle part scrolling right part,5.0,closed,Story,Normal,1,1,113550
user want scroll services label,2.0,closed,Story,Normal,1,1,113547
user want see awards theyve convinced skill want work label,2.0,closed,Story,Normal,1,1,113398
user want animation employee block know different employee show soon,3.0,closed,Story,Normal,1,1,113397
user want see read introduction label get better overview,2.0,closed,Story,Normal,1,1,113384
user want tot see quote previous client get better understanding work label,1.0,closed,Story,Normal,1,1,113383
user want see information individual working label,5.0,closed,Story,Normal,1,1,113382
user want see im going different section flow know next part proces,3.0,closed,Story,Normal,1,1,113369
user want know happens different phases know process relevant,3.0,closed,Story,Normal,1,1,113368
user want know part flow know happens part process,3.0,closed,Story,Normal,1,1,113367
user want get touch label speak project,1.0,closed,Story,Normal,1,1,113355
user want know makes label approach unique know work,2.0,closed,Story,Normal,1,1,113354
user want see prove approach label works trust,2.0,closed,Story,Normal,1,1,113353
user want header image basic ill get basic information page,1.0,closed,Story,Normal,1,1,113352
user want learn key services label,3.0,closed,Story,Normal,1,1,113351
spike video format embedding use,2.0,closed,Taak,Normal,1,1,112174
change parallaxjs package react package,3.0,closed,Story,Normal,1,1,112124
user want read privacy policy know wat agree,1.0,closed,Story,Normal,1,1,111937
user want swipe cases mobile page stays compact,3.0,closed,Story,Normal,1,1,111902
user want navigate social channels label keep label,1.0,closed,Story,Normal,1,1,111887
user want fill form reach label,8.0,closed,Story,Normal,1,1,111886
user want impression information offices plan journey,1.0,closed,Story,Normal,1,1,111881
user want see timeline important event history label get better overview,5.0,closed,Story,Normal,1,1,111879
user want able go job vacancies see theres suitable position,2.0,closed,Story,Normal,1,1,111878
user want know services label offers know approach label right fit,2.0,closed,Story,Normal,1,1,111876
user want see stats label get idea,2.0,closed,Story,Normal,1,1,111875
user want hero block page,1.0,closed,Story,Normal,1,1,111874
user want page title know page,2.0,closed,Story,Normal,1,1,111873
user want footer navigate pagessocial channels plan journey one offices,1.0,closed,Story,Normal,1,1,111870
user want preview vacancies directly apply job,2.0,closed,Story,Normal,1,1,111868
user want cta cases explore everything,0.5,closed,Story,Normal,1,1,111867
user want overview cases get know kind project,0.5,closed,Story,Normal,1,1,111866
user want action button contact page get touch easily,2.0,closed,Story,Normal,1,1,111864
user want know proposition label get know stand,1.0,closed,Story,Normal,1,1,111862
user want indicator cases section header know expect scroll,1.0,closed,Story,Normal,1,1,111861
user want supporting video connected case preview content,3.0,closed,Story,Normal,1,1,111859
user want supporting copy connected main case header know,0.5,closed,Story,Normal,1,1,111858
user want navigate social channels label keep label,0.5,closed,Story,Normal,1,1,111857
user want contact cta main navigation get touch easily,0.5,closed,Story,Normal,1,1,111856
label want redirect cmslabelanl cmslabelanladmin easier reach admin,2.0,closed,Taak,Normal,1,1,110790
timeline event return null empty links,1.0,closed,Taak,Normal,1,1,109800
make sure homepage response cases similar casepage response,1.0,closed,Taak,Normal,1,1,109730
timeline event add link label link,1.0,closed,Taak,Normal,1,1,109645
user want see content soon possible aka caching,4.0,closed,Story,Normal,1,1,109534
content manager want cms consistent intuitive,4.0,closed,Story,Normal,1,1,109532
frontender want images correct sizes,2.0,closed,Story,Normal,1,1,109530
user want see single case page,5.0,closed,Story,Normal,1,1,109208
user want see contact page,3.0,closed,Story,Normal,1,1,109205
user want see us page,3.0,closed,Story,Normal,1,1,109203
content manager want manage title metatags pages,3.0,closed,Story,Normal,1,1,109175
content manager want manage content contact page,1.0,closed,Story,Normal,1,1,109172
content manager want full control content timeline page,4.0,closed,Story,Normal,1,1,109124
content manager want manage content page,2.0,closed,Story,Normal,1,1,109123
content manager want manage content team page,1.0,closed,Story,Normal,1,1,109122
content manager want able addremovemodify team members,2.0,closed,Story,Normal,1,1,109121
content manager want decide cases get shown homepage,1.0,closed,Story,Normal,1,1,109120
content manager want manage content cases page,2.0,closed,Story,Normal,1,1,109118
content manager want manage offices block one place dont change page,2.0,closed,Story,Normal,1,1,109117
content manager want able addremovemodify cases,4.0,closed,Story,Normal,1,1,109114
content manager want manage jobs block one place dont change page,2.0,closed,Story,Normal,1,1,109113
content manager want manage content homepage,4.0,closed,Story,Normal,1,1,109104
frontend unclear swipe mobile,2.0,closed,Verbetering,Normal,1,1,84607
marketing show separator block home page cases explanation case blocks,0.5,closed,Nieuw kenmerk,Normal,1,1,83915
backend show separator block home page cases explanation case blocks,1.0,closed,Nieuw kenmerk,Normal,1,1,83914
frontend show separator block home page cases explanation case blocks,1.0,closed,Nieuw kenmerk,Normal,1,1,83874
frontend autoscroll button case overview scroll faster hover,1.0,closed,Verbetering,Normal,1,1,83862
frontend autoscroll button case overview scroll whole screen click,3.0,closed,Nieuw kenmerk,Normal,1,1,83861
frontend autoscroll button case overview noticeable,2.0,closed,Verbetering,Normal,1,1,83860
fe cases overview set fixed aspect ratio case videos,1.0,closed,Taak,Normal,1,1,81897
fe case overview add smooth ease slider icons,1.5,closed,Taak,Normal,1,1,81896
fe page fix aspect ratio team image,1.5,closed,Taak,Normal,1,1,80326
make sure events images always white bg,0.25,closed,Nieuw kenmerk,Normal,1,1,80241
add video photo fallback fields employees,1.0,closed,Nieuw kenmerk,Normal,1,1,80239
animated top bar logo behavior scroll,1.0,closed,Taak,Normal,1,1,80232
fe implement new design top bar logo navigation desktop,2.0,closed,Taak,Normal,1,1,80226
fe contact create feedback message contact form,0.5,closed,Taak,Normal,1,1,80213
fe create animations cases overview slides,3.0,closed,Taak,Normal,1,1,80133
uxui design ui feedback icons slider,0.5,closed,Verbetering,Normal,1,1,80010
fe add user interaction feedback icons case slider,1.0,closed,Verbetering,Normal,1,1,80009
uxui design hover states buttons links,2.0,closed,Verbetering,Normal,1,1,80008
fe footer add address links html5 address tags instead displaying full address,1.0,closed,Verbetering,Normal,1,1,80005
